index,date,archetype,home_region,n_transactions,n_failed,avg_amount,amount_std,n_unique_users,n_new_users,n_devices,distinct_regions_seen,label_fraud_spike,failed_rate,new_user_ratio,device_per_user,history_days,txn_baseline_mean,txn_baseline_std,fail_baseline_mean,fail_baseline_std,amt_baseline_mean,amt_baseline_std,amtstd_baseline_mean,amtstd_baseline_std,newuser_baseline_mean,newuser_baseline_std,region_baseline_mean,region_baseline_std,txn_volume_zscore,failed_rate_delta,amount_zscore,amount_volatility_ratio,new_user_ratio_delta,device_diversity_ratio,region_spread_zscore,rolling_volume_trend,has_sufficient_history
4837,2026-06-07,small,Gujarat,44,1,608.46,417.91,34,4,28,1,0,0.022727272727272728,0.11764705882352941,0.8235294117647058,157,34.285714285714285,8.398063617732001,0.05788252587229944,0.04122844235786869,597.8342857142858,60.15301331595124,435.73357142857145,76.99633953408689,0.18269064290507347,0.10327787387722097,1.0,0.0,1.1567292362223347,-0.03515525314502671,0.17664475476736508,0.9590952531609257,-0.06504358408154406,0.8235294117647058,0.0,1.1569444444444443,True
4838,2026-06-08,small,Gujarat,50,0,602.24,474.78,30,6,25,1,0,0.0,0.2,0.8333333333333334,158,34.857142857142854,8.786853316676712,0.05950590249567606,0.039170051422173446,600.0442857142858,59.91716290837715,437.4164285714286,76.27637174291773,0.16992998308559012,0.09911411109078545,1.0,0.0,1.723353810187917,-0.05950590249567606,0.03664583199761618,1.085418765707082,0.030070016914409886,0.8333333333333334,0.0,1.2909836065573772,True
4839,2026-06-09,small,Gujarat,37,1,491.26,284.75,27,3,22,1,0,0.02702702702702703,0.1111111111111111,0.8148148148148148,159,36.42857142857143,9.411239481143264,0.0569548820875128,0.041906132835950724,595.5635714285714,56.961026434023985,436.8607142857143,75.94981870280569,0.16635855451416157,0.09688268802450761,1.0,0.0,0.06071767407189101,-0.029927855060485772,-1.831139253597944,0.6518095829824805,-0.05524744340305046,0.8148148148148148,0.0,1.2352941176470587,True
4840,2026-06-10,small,Gujarat,33,0,675.31,419.03,27,5,22,1,0,0.0,0.18518518518518517,0.8148148148148148,160,36.92857142857143,9.227586447622842,0.056504431637062355,0.04221234768760979,592.5335714285715,61.456918569920894,427.8542857142857,86.07413876905878,0.1580612962169033,0.09623658297345858,1.0,0.0,-0.4257420345905821,-0.056504431637062355,1.3469017076938523,0.9793754883171173,0.027123888968281884,0.8148148148148148,0.0,1.182462927143778,True
4841,2026-06-11,small,Gujarat,32,1,539.89,288.9,20,2,17,1,0,0.03125,0.1,0.85,161,37.57142857142857,8.54593277723199,0.056504431637062355,0.04221234768760979,600.6557142857143,64.49321332384642,429.8814285714285,85.4625534603084,0.16652690468251174,0.09272732333183753,1.0,0.0,-0.6519391992260842,-0.025254431637062355,-0.9422032358751488,0.6720457800655996,-0.06652690468251174,0.85,0.0,1.064638783269962,True
4842,2026-06-12,small,Gujarat,32,1,650.56,415.81,28,4,23,1,0,0.03125,0.14285714285714285,0.8214285714285714,162,37.142857142857146,8.672300225937308,0.05121777750172401,0.04022395079540211,600.7,64.44801602245614,422.06714285714287,93.22162108310845,0.16628059926379254,0.09291215897223802,1.0,0.0,-0.593021114222473,-0.01996777750172401,0.773646778864795,0.9851750060078457,-0.023423456406649695,0.8214285714285714,0.0,0.9153846153846154,True
4843,2026-06-13,small,Gujarat,37,2,594.59,330.03,33,9,28,1,0,0.05405405405405406,0.2727272727272727,0.8484848484848485,163,37.0,8.744228866031559,0.05134908002273241,0.04015022694452549,601.0592857142857,64.73056078430454,419.1985714285714,92.71464267866739,0.16674442115618587,0.09276741906255764,1.0,0.0,0.0,0.0027049740313216455,-0.09994175295101557,0.7872879883042131,0.10598285157108683,0.8484848484848485,0.0,0.8738738738738739,True
4844,2026-06-14,small,Gujarat,56,1,557.02,376.65,38,5,32,1,0,0.017857142857142856,0.13157894736842105,0.8421052631578947,164,37.0,8.744228866031559,0.053279581953234345,0.039535873002388144,604.6378571428571,62.71613253119427,404.59357142857147,89.19227067298027,0.1570041614159261,0.06964064346530492,1.0,0.0,2.1728617001104267,-0.03542243909609149,-0.7592601013650286,0.9309342179365182,-0.025425214047505057,0.8421052631578947,0.0,0.9099099099099098,True
4845,2026-06-15,small,Gujarat,38,2,562.72,361.58,24,4,20,1,0,0.05263157894736842,0.16666666666666666,0.8333333333333334,165,37.57142857142857,9.724784242924343,0.04711461596683978,0.03767601443184241,593.5771428571428,55.60094692450026,396.2371428571428,85.61647625657906,0.15724514849901847,0.06953908366359834,1.0,0.0,0.044070019227753554,0.005516962980528638,-0.554975131971102,0.9125343409069605,0.00942151816764819,0.8333333333333334,0.0,1.108998732572877,True
4846,2026-06-16,small,Gujarat,46,1,572.52,377.36,29,4,24,1,0,0.021739130434782608,0.13793103448275862,0.8275862068965517,166,38.857142857142854,8.309930508430618,0.04373115732022324,0.03455939231959488,588.7871428571428,55.12876387688558,388.20142857142855,82.98746076339478,0.16365540490927485,0.06558948346692095,1.0,0.0,0.8595567839719659,-0.021992026885440635,-0.29507541459610626,0.9720726721400158,-0.025724370426516235,0.8275862068965517,0.0,1.1237745098039216,True
4847,2026-06-17,small,Gujarat,28,0,613.67,388.27,23,5,19,1,0,0.0,0.21739130434782608,0.8260869565217391,167,39.857142857142854,8.26351706513123,0.04081966663699343,0.034573528854076975,583.9478571428571,53.20180855493996,377.82428571428574,73.41460667011297,0.166704900569608,0.06310940895180035,1.0,0.0,-1.4348784862047785,-0.04081966663699343,0.558667903675675,1.0276470165647673,0.05068640377821809,0.8260869565217391,0.0,1.1708482676224612,True
4848,2026-06-18,small,Gujarat,116,8,586.68,419.34,100,62,85,5,1,0.06896551724137931,0.62,0.85,168,39.42857142857143,8.732911099040061,0.03451714562859007,0.033283368827527575,580.2742857142857,48.75718908952902,369.6535714285714,64.24512404211481,0.16437570802302415,0.0603397135999267,1.0,0.0,8.768144746125431,0.03444837161278924,0.13137989300309974,1.134413495261007,0.45562429197697585,0.85,0.0,0.9468599033816425,True
4849,2026-06-19,small,Gujarat,65,2,566.17,373.75,50,33,42,3,1,0.03076923076923077,0.66,0.84,169,45.714285714285715,21.787182440171538,0.03179019277848451,0.028023702679895738,584.8621428571429,45.83174280889936,380.84714285714284,57.45715412757135,0.2044597416364695,0.13046940991458472,1.2857142857142858,1.0690449676496976,0.8851862483216275,-0.001020962009253737,-0.4078427245300693,0.9813648520403762,0.4555402583635305,0.84,1.6035674514745462,1.3854166666666667,True
4850,2026-06-20,small,Gujarat,104,1,583.3,436.64,79,47,67,4,1,0.009615384615384616,0.5949367088607594,0.8481012658227848,170,46.785714285714285,22.375049880231717,0.03255942354771528,0.027822255270787775,585.4578571428572,45.50640160859389,384.2114285714286,55.381057974884506,0.23511908229581016,0.17866045910117356,1.4285714285714286,1.1578684470436789,2.5570573482758734,-0.022944038932330664,-0.04741876014318167,1.1364576051876198,0.3598176265649493,0.8481012658227848,2.220829644329679,1.489058524173028,True
4851,2026-06-21,small,Gujarat,97,4,562.12,370.74,67,33,56,4,1,0.041237113402061855,0.4925373134328358,0.835820895522388,171,51.285714285714285,26.982696938333163,0.026277595619545884,0.021143794563333217,586.0278571428571,45.41954445095048,383.19999999999993,54.18784706214764,0.26128803088790525,0.20282480766052305,1.6428571428571428,1.336306209562122,1.694207432962025,0.01495951778251597,-0.5263781799633788,0.9674843423799584,0.23124928254493055,0.835820895522388,1.7639241966220007,1.8523676880222841,True
4852,2026-06-22,small,Gujarat,37,0,606.58,412.55,32,4,27,1,0,0.0,0.125,0.84375,172,55.07142857142857,29.48393117957979,0.027599727096316536,0.021480743733782334,582.7178571428572,45.347508146037576,379.8307142857143,53.32320485842494,0.2880659062171414,0.20710411189966543,1.8571428571428572,1.4600918230947437,-0.6129246626360537,-0.027599727096316536,0.5262062643066736,1.0861417586405975,-0.1630659062171414,0.84375,-0.5870472278422164,1.6100302637267618,True
4853,2026-06-23,small,Gujarat,41,0,649.27,407.41,27,2,22,1,0,0.0,0.07407407407407407,0.8148148148148148,173,54.142857142857146,29.85827328424206,0.027599727096316536,0.021480743733782334,583.0278571428572,45.50578732062911,375.38571428571424,47.02070472172222,0.28270876335999856,0.2104995105737092,1.8571428571428572,1.4600918230947437,-0.44017472201895186,-0.027599727096316536,1.4556861172493825,1.0853103474521446,-0.2086346892859245,0.8148148148148148,-0.5870472278422164,1.4652594547053648,True
4854,2026-06-24,small,Gujarat,35,1,558.99,352.96,26,3,22,1,0,0.02857142857142857,0.11538461538461539,0.8461538461538461,174,54.42857142857143,29.70033484844724,0.025669225165814605,0.022715179252588508,594.3142857142857,40.290684304913974,384.1471428571429,39.68951817227299,0.2800632607144959,0.21303940933900642,1.8571428571428572,1.4600918230947437,-0.6541532790020774,0.002902203405613965,-0.876735809373618,0.9188145911350931,-0.1646786453298805,0.8461538461538461,-0.5870472278422164,1.0717410323709535,True
4855,2026-06-25,small,Gujarat,39,2,603.94,393.56,33,4,28,1,0,0.05128205128205128,0.12121212121212122,0.8484848484848485,175,54.57142857142857,29.593955426779253,0.027710041492345218,0.021481542016519403,586.0057142857142,33.76896224329393,379.4278571428572,39.14703352128242,0.2750775057287409,0.21622361423416642,1.8571428571428572,1.4600918230947437,-0.5261692243186307,0.023572009789706062,0.5310878547310799,1.0372459285503173,-0.15386538451661969,0.8484848484848485,-0.5870472278422164,0.6902268760907504,True
4856,2026-06-26,small,Gujarat,39,2,566.06,332.16,30,5,25,1,0,0.05128205128205128,0.16666666666666666,0.8333333333333334,176,55.07142857142857,29.240289080214392,0.029140902298206022,0.022383685127525962,590.5807142857144,31.288247108824383,386.9035714285714,29.279014960085444,0.2765926572438924,0.21497312024189455,1.8571428571428572,1.4600918230947437,-0.5496330261079188,0.022141148983845258,-0.7837036763494099,0.8585084877184238,-0.10992599057722577,0.8333333333333334,-0.5870472278422164,0.6960657155209685,True
4857,2026-06-27,small,Gujarat,44,0,515.75,363.63,30,3,25,1,0,0.0,0.1,0.8333333333333334,177,55.57142857142857,28.872969221199803,0.03057176310406683,0.02315582795343089,584.545,26.631589325460858,380.92857142857144,31.385760577575553,0.27829333751600127,0.21392536346795085,1.8571428571428572,1.4600918230947437,-0.40077030120380963,-0.03057176310406683,-2.5832104557961624,0.954588411775736,-0.17829333751600127,0.8333333333333334,-0.5870472278422164,0.6778063410454156,True
4858,2026-06-28,small,Gujarat,37,0,579.99,456.49,27,1,22,1,0,0.0,0.037037037037037035,0.8148148148148148,178,56.07142857142857,28.58580682171401,0.026710759243062966,0.023443897986373443,578.9135714285713,32.11518730280903,383.32857142857137,28.330187177186783,0.2659556751783389,0.21918718328468823,1.8571428571428572,1.4600918230947437,-0.6671642570865538,-0.026710759243062966,0.03351774228433387,1.1908582715313236,-0.22891863814130187,0.8148148148148148,-0.5870472278422164,0.7252653927813163,True
4859,2026-06-29,small,Gujarat,37,3,622.45,459.17,26,3,22,1,0,0.08108108108108109,0.11538461538461539,0.8461538461538461,179,54.714285714285715,29.03692230837932,0.025435249038981336,0.024427780141978824,580.5542857142857,31.491331338172255,389.03142857142853,34.29113898934762,0.25920268158324006,0.22502435323045727,1.8571428571428572,1.4600918230947437,-0.610060719457648,0.05564583204209975,1.3303887928971236,1.180290244636864,-0.14381806619862467,0.8461538461538461,-0.5870472278422164,0.7310704960835509,True
4860,2026-01-01,large,Rajasthan,863,48,1841.27,1258.55,576,127,489,1,0,0.055619930475086905,0.2204861111111111,0.8489583333333334,0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.8489583333333334,0.0,1.0,False
4861,2026-01-02,large,Rajasthan,861,42,1808.82,1287.15,533,124,453,1,0,0.04878048780487805,0.2326454033771107,0.849906191369606,1,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.849906191369606,0.0,1.0,False
4862,2026-01-03,large,Rajasthan,998,42,1786.1,1244.14,834,220,708,1,0,0.04208416833667335,0.2637889688249401,0.8489208633093526,2,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.8489208633093526,0.0,1.0,False
4863,2026-01-04,large,Rajasthan,1084,52,1777.08,1260.54,734,194,623,1,0,0.04797047970479705,0.26430517711171664,0.8487738419618529,3,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.8487738419618529,0.0,1.0,False
4864,2026-01-05,large,Rajasthan,884,38,1833.21,1286.94,650,157,552,1,0,0.042986425339366516,0.24153846153846154,0.8492307692307692,4,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.8492307692307692,0.0,1.0,False
4865,2026-01-06,large,Rajasthan,892,45,1860.94,1280.48,704,174,598,1,0,0.05044843049327354,0.2471590909090909,0.8494318181818182,5,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.8494318181818182,0.0,1.0,False
4866,2026-01-07,large,Rajasthan,900,46,1843.49,1323.2,703,151,597,1,0,0.051111111111111114,0.2147937411095306,0.8492176386913229,6,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.8492176386913229,0.0,1.0,False
4867,2026-01-08,large,Rajasthan,918,40,1836.16,1244.96,803,214,682,1,0,0.04357298474945534,0.26650062266500624,0.8493150684931506,7,926.0,83.60422636844781,0.048428719037883795,0.00471157426601551,1821.5585714285714,31.50160177333404,1277.2857142857142,25.945194710609357,0.24067385056885165,0.019482192873316095,1.0,0.0,-0.09568894238364958,-0.004855734288428455,0.46351384531146866,0.9746918689184656,0.025826772096154582,0.8493150684931506,0.0,0.9632829373650108,True
4868,2026-01-09,large,Rajasthan,908,62,1881.16,1294.39,658,164,559,1,0,0.06828193832599119,0.24924012158054712,0.8495440729483282,8,925.0,77.4541338931813,0.04782175225183023,0.004687742046016242,1823.38375,29.618182126862685,1273.2450000000001,26.600890425483378,0.24390219708087096,0.020216610646452877,1.0,0.0,-0.2194847343260603,0.02046018607416096,1.9507020975334952,1.0166071730106931,0.0053379244996761555,0.8495440729483282,0.0,0.9765765765765766,True
4869,2026-01-10,large,Rajasthan,1063,59,1873.25,1362.38,800,186,680,1,0,0.055503292568203196,0.2325,0.85,9,923.1111111111111,72.67297373240694,0.050095106260070334,0.00810810124657877,1829.8033333333333,33.7413926061153,1275.5944444444444,25.86185323556261,0.24449529980305723,0.018994429850039466,1.0,0.0,1.9249093810854816,0.005408186308132862,1.287637033060468,1.0680353821965358,-0.011995299803057219,0.85,0.0,0.9843524313914299,True
4870,2026-01-11,large,Rajasthan,1081,63,1874.88,1399.41,755,176,641,1,0,0.058279370952821465,0.23311258278145697,0.8490066225165563,10,937.1,81.55632000852744,0.05063592489088362,0.00783336225404098,1834.148,34.65176628494831,1284.273,36.71094751947684,0.2432957698227515,0.018305449760031282,1.0,0.0,1.764424878230822,0.007643446061937842,1.1754667760671398,1.08965149933075,-0.010183187041294534,0.8490066225165563,0.0,1.0276384590758723,True
4871,2026-01-12,large,Rajasthan,881,39,1818.98,1273.28,575,141,488,1,0,0.04426787741203178,0.24521739130434783,0.8486956521739131,11,950.1818181818181,88.70605185872965,0.05133078362378707,0.007780522028009719,1837.8509090909092,35.092695950737735,1294.74,49.173806848768656,0.24237002554627018,0.017635406684994352,1.0,0.0,-0.779899643059245,-0.007062906211755288,-0.5377446382973747,0.9834252436782674,0.002847365758077647,0.8486956521739131,0.0,1.0706722796275037,True
4872,2026-01-13,large,Rajasthan,905,48,1889.51,1388.93,806,207,685,1,0,0.05303867403314917,0.25682382133995035,0.8498759305210918,12,944.4166666666666,86.90376948967835,0.050742208106140795,0.007693520418684244,1836.2783333333334,33.90013189390648,1292.9516666666666,47.29288507574776,0.24260730602611,0.01683477881945142,1.0,0.0,-0.4535668233740791,0.0022964659270083773,1.570249544552212,1.0742319576266708,0.014216515313840355,0.8498759305210918,0.0,1.0676784611312098,True
4873,2026-01-14,large,Rajasthan,889,53,1827.9,1236.62,615,151,522,1,0,0.05961754780652419,0.24552845528455283,0.848780487804878,13,941.3846153846154,83.91914606883864,0.05091885933129529,0.0073934706723466715,1840.3730769230767,35.65698701624884,1300.3346153846155,52.52461654871696,0.2437008841271746,0.016593347047201237,1.0,0.0,-0.624227221540653,0.008698688475228901,-0.3498073720416329,0.9510013694699884,0.0018275711573782216,0.848780487804878,0.0,1.0151713242904614,True
4874,2026-01-15,large,Rajasthan,951,40,1864.54,1305.85,695,195,590,1,0,0.04206098843322818,0.2805755395683453,0.8489208633093526,14,937.6428571428571,81.83342099172435,0.05154019422238306,0.007474177523709016,1839.482142857143,34.41993344171196,1295.7835714285716,53.25960247217879,0.2438314249241302,0.015949852756702194,1.0,0.0,0.16322356679300587,-0.009479205789154878,0.7280042300282484,1.0077686033326771,0.03674411464421509,0.8489208633093526,0.0,0.950966201975572,True
4875,2026-01-16,large,Rajasthan,862,34,1799.67,1327.95,698,161,593,1,0,0.03944315545243619,0.23065902578796563,0.8495702005730659,15,943.9285714285714,78.9892536855628,0.05057169836225029,0.007777198431673504,1841.1442857142858,35.06865282540842,1299.162142857143,52.205802827857234,0.2481235269567898,0.017218924661372936,1.0,0.0,-1.0372116155788655,-0.011128542909814097,-1.1826597936558387,1.0221587869544493,-0.01746450116882417,0.8495702005730659,0.0,0.9693530079455165,True
4876,2026-01-17,large,Rajasthan,1056,56,1922.34,1313.37,676,167,574,1,0,0.05303030303030303,0.2470414201183432,0.849112426035503,16,944.0,78.90890561030095,0.04990474605136159,0.008323789251009413,1840.4907142857141,35.79515662645019,1302.0764285714286,52.62080776024506,0.24798164284327945,0.017363849317402986,1.0,0.0,1.4193581717268078,0.0031255569789414434,2.286602250925889,1.008673508851521,-0.0009402227249362405,0.849112426035503,0.0,0.95409604519774,True
4877,2026-01-18,large,Rajasthan,1020,42,1811.88,1259.0,815,173,692,1,0,0.041176470588235294,0.21226993865030674,0.849079754601227,17,948.1428571428571,83.3591461853302,0.05068661281519228,0.008042006682058832,1850.222142857143,38.302398032694626,1307.0214285714285,49.942208887587604,0.2467853893642368,0.016757364790084415,1.0,0.0,0.862018700352146,-0.009510142226956987,-1.0010376589062189,0.9632588819726423,-0.03451545071393006,0.849079754601227,0.0,1.0086384410627292,True
4878,2026-01-19,large,Rajasthan,882,46,1822.35,1290.49,564,126,479,1,0,0.05215419501133787,0.22340425531914893,0.849290780141844,18,943.5714285714286,76.83520255487292,0.05020132644972358,0.008414861922529382,1852.7078571428572,34.08789773479802,1306.9114285714284,50.054032321565835,0.24306858661699324,0.018274591922636606,1.0,0.0,-0.8013440001990815,0.0019528685616142863,-0.890575810190459,0.9874349338352802,-0.019664331297844312,0.849290780141844,0.0,1.0379005803684078,True
4879,2026-01-20,large,Rajasthan,894,47,1770.52,1292.03,567,125,481,1,0,0.052572706935123045,0.2204585537918871,0.8483245149911817,19,943.4285714285714,76.95624559620704,0.05085616714057868,0.008163163905096756,1851.9321428571427,34.68408062643616,1307.1650000000002,49.95396738690846,0.24177328617275662,0.01901890684084435,1.0,0.0,-0.6422944758496332,0.001716539794544364,-2.3472481146030577,0.9884215076138053,-0.021314732380869506,0.8483245149911817,0.0,1.0451241671714113,True
4880,2026-01-21,large,Rajasthan,880,50,1884.63,1308.47,726,167,617,1,0,0.056818181818181816,0.23002754820936638,0.849862258953168,20,943.5714285714286,76.85522282008735,0.05100790117213937,0.008174736499649846,1845.4735714285714,40.76350396487674,1307.99,49.573283282274346,0.23986610495009922,0.019761525920634217,1.0,0.0,-0.8271582104477764,0.00581028064604245,0.9605756317015155,1.0003669752826856,-0.009838556740732834,0.849862258953168,0.0,0.9877365632096896,True
4881,2026-01-22,large,Rajasthan,862,48,1795.84,1169.68,757,179,643,1,0,0.05568445475638051,0.23645970937912814,0.8494055482166446,21,942.1428571428571,77.90611424889985,0.05141554907978727,0.008321262627773473,1848.412142857143,42.07138698387865,1306.9378571428572,49.38157834324796,0.24095423402865887,0.018663683800280204,1.0,0.0,-1.0287107490281335,0.004268905676593236,-1.2495937649331166,0.89497751833211,-0.0044945246495307345,0.8494055482166446,0.0,0.9397017942886026,True
4882,2026-01-23,large,Rajasthan,893,34,1850.03,1322.9,752,168,639,1,0,0.03807390817469205,0.22340425531914893,0.8497340425531915,22,938.1428571428571,80.63102775831794,0.05228065408028192,0.008068954748335204,1845.5321428571428,44.29587099677188,1301.5607142857145,59.67520867344988,0.23880845450823904,0.01716761667953614,1.0,0.0,-0.5598695489553666,-0.014206745905589874,0.10154122814708656,1.0163951519741408,-0.015404199189090112,0.8497340425531915,0.0,0.9366022029338612,True
4883,2026-01-24,large,Rajasthan,1019,41,1818.68,1288.47,825,186,701,1,0,0.040235525024533855,0.22545454545454546,0.8496969696969697,23,937.0714285714286,81.16030129006735,0.05012293764090341,0.0074782482932125235,1843.3085714285714,43.13599351195881,1303.5971428571427,59.89772326847874,0.23696303548956774,0.017347674390153837,1.0,0.0,1.009466082879095,-0.009887412616369558,-0.5709517603145845,0.988395845342229,-0.011508490035022273,0.8496969696969697,0.0,0.9373173768325839,True
4884,2026-01-25,large,Rajasthan,1084,59,1937.93,1330.45,738,183,627,1,0,0.0544280442804428,0.24796747967479674,0.8495934959349594,24,933.9285714285714,76.63446130391118,0.0490323828163556,0.007741878819382136,1839.4107142857142,42.68547987030548,1298.3178571428573,57.52845345212589,0.23645978873632098,0.017587636703723944,1.0,0.0,1.9582760290606933,0.005395661464087202,2.3080280698172877,1.0247490571591262,0.011507690938475756,0.8495934959349594,0.0,0.990082855321861,True
4885,2026-01-26,large,Rajasthan,864,48,1873.2,1324.66,560,123,476,1,0,0.05555555555555555,0.21964285714285714,0.85,25,934.1428571428571,77.08023506296955,0.048757288054042836,0.0074509877132835885,1843.9142857142856,49.49800442197907,1293.392142857143,50.76111051985368,0.23752085280013097,0.017816771935140183,1.0,0.0,-0.9099979662173442,0.006798267501512717,0.5916544440064423,1.0241750789314257,-0.017877995657273826,0.85,0.0,1.0690727430290055,True
4886,2026-01-27,large,Rajasthan,877,45,1950.93,1339.68,585,132,497,1,0,0.05131128848346636,0.22564102564102564,0.8495726495726496,26,932.9285714285714,78.10886316862195,0.049563550778580254,0.007538029898308779,1847.787142857143,49.518162857150465,1297.0621428571428,51.051701121144276,0.2356941003600245,0.018272201226379382,1.0,0.0,-0.7160336120605476,0.001747737704886107,2.0829298017457285,1.0328572207411586,-0.010053074718998856,0.8495726495726496,0.0,1.0601025955133603,True
4887,2026-01-28,large,Rajasthan,922,45,1798.55,1294.15,775,184,658,1,0,0.04880694143167028,0.23741935483870968,0.8490322580645161,27,930.9285714285714,79.22942759986468,0.049440166096460056,0.007490761511329754,1852.1742857142858,55.8189544198698,1293.5442857142857,45.64487884566213,0.23346675781010132,0.017377035740122383,1.0,0.0,-0.11269261559813029,-0.0006332246647897735,-0.9606823752183594,1.0004682594112964,0.003952597028608368,0.8490322580645161,0.0,1.0115348218624516,True
4888,2026-01-29,large,Rajasthan,909,43,1889.53,1311.03,671,164,570,1,0,0.047304730473047306,0.2444113263785395,0.849478390461997,28,933.2857142857143,78.37231513882809,0.04866797992682763,0.006894388345329499,1850.077857142857,57.331436292514645,1297.6535714285715,42.615002704382285,0.23288753634968393,0.01707661319505949,1.0,0.0,-0.30987618832868236,-0.0013632494537803228,0.6881415399372072,1.0103081661130116,0.011523790028855563,0.849478390461997,0.0,0.9511199550997499,True
4889,2026-01-30,large,Rajasthan,919,52,1928.65,1386.29,596,129,506,1,0,0.056583242655059846,0.21644295302013422,0.8489932885906041,29,930.2857142857143,78.44589372145775,0.04904253292967185,0.006645795268035618,1851.862857142857,58.1988154027704,1298.0235714285716,42.71401384289976,0.2303043782646978,0.010941008049238508,1.0,0.0,-0.14386622103876023,0.007540709725387992,1.3193935705689284,1.0680006361319654,-0.013861425244563574,0.8489932885906041,0.0,0.9703112203112202,True
4890,2026-01-31,large,Rajasthan,1012,40,1881.35,1326.19,839,197,713,1,0,0.039525691699604744,0.23480333730631706,0.8498212157330155,30,934.3571428571429,76.07244233963101,0.0502668248727164,0.0063117443415321986,1861.0757142857144,59.49545822540234,1302.1907142857144,48.334245617890296,0.229288944495567,0.011548397815373191,1.0,0.0,1.0206436753563777,-0.010741133173111657,0.3407703095163176,1.018429931538446,0.005514392810750057,0.8498212157330155,0.0,0.9810666870524679,True
4891,2026-02-01,large,Rajasthan,1071,53,1876.7,1288.86,643,141,546,1,0,0.04948646125116713,0.2192846034214619,0.8491446345256609,31,931.2142857142857,71.42740108931326,0.04930220977766652,0.006864646859648785,1858.1478571428572,57.21346347449431,1303.1064285714288,48.68251994096233,0.2284147957232794,0.010518524427066073,1.0,0.0,1.9570320654803808,0.0001842514735006101,0.324261838569052,0.9890673330596281,-0.009130192301817525,0.8491446345256609,0.0,1.0165937971414691,True
4892,2026-02-02,large,Rajasthan,928,47,1876.57,1477.44,616,143,523,1,0,0.05064655172413793,0.23214285714285715,0.849025974025974,32,934.8571428571429,77.35816514296158,0.04989578053930451,0.00645503761738276,1862.777857142857,55.78619627699126,1305.2392857142859,47.23406307777428,0.22891584320693334,0.009835183902020818,1.0,0.0,-0.08864148786971049,0.0007507711848334167,0.2472321788827774,1.1319303794870672,0.0032270139359238115,0.849025974025974,0.0,1.0703952730236348,True
4893,2026-02-03,large,Rajasthan,919,33,1776.57,1239.61,776,182,659,1,0,0.035908596300326445,0.2345360824742268,0.8492268041237113,33,938.1428571428571,75.90364047503019,0.04978809173307595,0.0064269774178393095,1866.6507142857142,54.63383094810381,1318.5928571428572,65.59950262810626,0.22954002905148393,0.009735274708161335,1.0,0.0,-0.25219946003979193,-0.013879495432749502,-1.6488083065469301,0.9401006484184979,0.004996053422742869,0.8492268041237113,0.0,1.069844170346683,True
4894,2026-02-04,large,Rajasthan,886,48,1908.25,1342.33,587,139,498,1,0,0.05417607223476298,0.23679727427597955,0.848381601362862,34,939.9285714285714,75.0747978666961,0.04859779811630476,0.007348624311910828,1867.0828571428572,53.83302366914467,1314.8485714285714,68.65704209017026,0.2305455668145082,0.009447890800742605,1.0,0.0,-0.7183312238059941,0.005578274118458217,0.7647191268719036,1.0209008316003798,0.006251707461471356,0.848381601362862,0.0,1.0348304075790966,True
4895,2026-02-05,large,Rajasthan,861,41,1835.71,1367.43,708,167,601,1,0,0.047619047619047616,0.23587570621468926,0.8488700564971752,35,940.3571428571429,74.72267408208853,0.04840907600320342,0.00715258662217241,1868.77,54.78693611830126,1317.2671428571427,69.01054127155781,0.23102911867640913,0.009591487880248143,1.0,0.0,-1.0620222553861367,-0.0007900283841558026,-0.6034285240666423,1.0380810053715106,0.004846587538280128,0.8488700564971752,0.0,0.9687808583364983,True
4896,2026-02-06,large,Rajasthan,936,53,1801.75,1183.85,829,188,704,1,0,0.056623931623931624,0.22677925211097708,0.8492159227985525,36,940.2857142857143,74.80377260275313,0.04783297549339392,0.006839477958720968,1871.6178571428572,51.65085704532442,1331.3921428571427,55.36802828883617,0.2309874041646635,0.009567292241394448,1.0,0.0,-0.05729275592119802,0.008790956130537701,-1.3526950207534238,0.8891820538008283,-0.004208152053686437,0.8492159227985525,0.0,0.9451028056315203,True
4897,2026-02-07,large,Rajasthan,1074,56,1849.98,1331.55,703,164,597,1,0,0.0521415270018622,0.2332859174964438,0.8492176386913229,37,943.3571428571429,73.5857502330624,0.049157977168339605,0.006595935032213448,1868.169285714286,54.72345038945849,1321.4600000000003,68.03197449615973,0.2312284753640798,0.009402621703089342,1.0,0.0,1.7753825534031005,0.0029835498335225932,-0.33238557848300004,1.0076354940747352,0.0020574421323640013,0.8492176386913229,0.0,0.9480326089699906,True
